REL_NUM_COMP_ALUNOS;ID_MOD_ATIV_COMPLEMENTAR;IDADE_MESES;TP_SEXO;TP_COR_RACA_PRETA;ID_ZONA_RESIDENCIAL;ID_N_T_E_P;EVADIU;filter_$
248;0;201;0;0;1;1;0;0
40;0;214;0;0;0;0;0;0
171;0;198;1;0;1;1;0;0
171;0;196;0;0;1;1;0;0
171;0;198;1;0;1;1;0;1
171;0;202;0;0;1;1;0;0
40;0;258;1;0;0;0;1;0
40;0;200;0;0;1;1;0;0
333;1;288;0;0;0;0;1;0
1250;0;213;1;0;1;1;0;0
1250;0;199;0;0;1;1;0;0
30;0;174;0;0;1;1;0;0
26;0;185;1;0;1;1;0;0
26;0;188;1;0;1;1;0;0
1250;0;244;0;0;0;0;0;1
269;0;201;1;0;1;1;0;0
171;0;183;0;0;1;1;0;0
333;1;187;0;1;1;1;0;0
248;0;199;1;0;0;0;0;0
248;0;178;1;0;0;0;0;1
248;0;191;1;0;1;1;0;0
40;0;215;1;0;1;1;0;0
62;0;222;0;0;1;1;0;0
40;0;206;1;0;0;0;0;0
40;0;184;0;0;0;0;0;0
51;0;188;0;0;1;1;1;0
26;0;173;0;0;1;1;0;0
26;0;198;1;0;1;1;0;0
26;0;203;0;0;0;0;1;0
26;0;179;0;0;1;1;0;0
26;0;197;1;0;1;1;0;0
820;0;213;0;0;0;1;0;0
1250;0;279;0;0;0;0;1;1
84;1;215;0;0;1;1;0;0
84;1;182;0;0;1;1;0;0
164;0;192;1;0;1;1;1;1
164;0;204;0;0;1;1;0;0
84;1;186;0;0;0;0;0;0
164;0;234;1;0;0;1;0;0
62;0;198;0;0;0;0;0;0
51;0;219;0;0;1;1;0;0
51;0;190;0;0;1;1;0;0
94;0;178;1;0;1;1;0;0
94;0;204;1;0;1;1;0;0
94;0;183;0;0;1;1;0;0
820;0;187;1;0;0;0;0;0
35;0;178;0;0;0;0;0;0
35;0;209;1;0;0;0;0;0
164;0;195;1;0;1;1;0;0
164;0;194;1;0;1;1;0;0
84;1;200;1;0;1;1;0;1
84;1;197;1;0;1;1;0;0
51;0;188;0;0;1;1;0;0
51;0;206;1;0;1;1;0;0
164;0;217;1;0;1;1;0;0
164;0;226;1;0;0;0;0;0
40;0;187;0;0;1;1;0;0
40;0;185;0;0;1;1;0;0
40;0;181;1;0;1;1;0;0
62;0;182;0;0;1;1;0;0
62;0;220;1;0;1;1;0;0
40;0;181;0;0;1;1;0;0
40;0;193;0;0;1;1;0;0
40;0;176;0;0;0;0;0;0
40;0;214;0;0;1;1;0;0
127;0;198;1;0;0;0;0;0
127;0;205;1;0;1;1;0;0
48;1;185;0;0;0;0;0;1
48;1;185;1;0;0;0;0;0
127;0;204;0;0;0;0;0;1
35;0;185;0;0;1;1;0;0
35;0;184;0;0;0;0;0;0
28;0;198;1;0;1;1;1;0
28;0;257;1;0;1;1;0;1
28;0;199;0;0;1;1;0;0
28;0;190;0;0;1;1;0;1
117;0;180;0;1;1;1;0;0
51;0;189;1;0;1;1;0;1
93;0;167;0;0;1;1;0;0
93;0;189;0;0;1;0;1;0
93;0;176;1;0;1;1;0;1
556;1;198;0;0;0;0;1;0
93;0;179;0;0;1;1;0;0
93;0;215;1;0;1;1;0;0
62;0;245;0;0;0;1;0;0
84;1;209;1;0;0;0;0;0
40;0;213;0;0;0;0;0;0
40;0;201;0;0;0;0;0;0
84;1;192;1;0;0;0;0;1
84;1;194;0;0;0;0;0;0
84;1;246;0;0;0;0;1;0
73;0;197;0;0;1;1;0;0
25;1;175;0;0;0;0;0;0
25;1;202;0;0;0;0;0;0
73;0;202;1;0;1;1;0;0
73;0;193;1;0;1;1;0;0
73;0;195;0;0;1;1;0;0
73;0;186;0;0;1;1;1;0
68;0;184;0;0;0;0;0;1
68;0;178;1;0;1;1;0;0
24;0;193;1;0;1;1;0;0
24;0;186;0;0;1;1;0;0
24;0;183;1;0;1;1;0;0
24;0;194;0;0;1;1;0;1
24;0;191;0;0;1;1;0;0
57;0;187;1;1;0;1;0;0
24;0;190;0;0;1;1;0;0
57;0;230;0;0;0;0;0;1
57;0;199;0;0;0;0;0;0
33;0;171;0;0;0;0;1;0
33;0;203;1;0;0;0;0;0
73;0;189;1;0;1;1;0;0
73;0;225;1;0;1;1;0;0
73;0;203;1;0;1;1;0;0
73;0;178;0;0;1;1;0;0
73;0;213;0;0;1;1;0;0
73;0;193;0;0;1;1;0;0
73;0;211;0;0;1;1;1;0
51;0;234;0;0;0;0;1;0
164;0;176;1;0;1;1;0;0
43;0;200;1;0;1;1;0;0
43;0;185;1;0;1;1;0;0
43;0;192;1;0;1;1;0;0
43;0;188;1;0;0;0;0;0
62;0;203;0;0;0;0;0;0
62;0;182;1;0;0;0;0;0
62;0;206;0;0;0;0;0;0
62;0;194;1;0;1;1;0;1
62;0;214;0;0;0;0;1;1
57;0;198;1;0;1;1;0;0
65;0;218;1;0;0;0;0;0
65;0;221;0;0;1;1;0;0
65;0;161;0;0;0;0;0;0
65;0;211;1;0;0;1;1;1
65;0;188;1;0;1;1;0;0
24;0;190;0;0;1;1;0;0
24;0;194;0;0;1;1;0;0
24;0;187;0;0;1;1;0;1
57;0;186;1;0;0;0;0;0
33;0;198;1;0;0;0;0;0
556;1;178;0;0;0;1;0;0
101;0;179;0;0;1;1;0;0
48;1;194;0;0;0;1;0;0
34;0;193;0;0;1;1;0;0
43;0;198;1;0;0;0;0;0
43;0;204;1;0;0;1;0;0
96;0;194;0;0;1;1;0;1
96;0;215;0;0;1;1;0;1
96;0;192;0;0;1;1;1;0
96;0;204;0;0;1;1;0;0
57;0;202;0;0;1;1;0;0
57;0;212;0;0;0;0;0;0
57;0;188;0;0;1;1;0;0
24;0;193;1;0;1;1;0;0
57;0;176;1;0;1;1;1;0
57;0;191;1;0;0;1;0;0
57;0;198;0;0;1;1;0;0
57;0;185;0;0;1;1;0;0
43;0;202;0;0;1;1;0;0
101;0;194;1;0;1;1;0;0
101;0;199;0;0;1;1;0;0
63;1;208;0;0;0;0;0;0
101;0;221;1;0;1;1;0;1
101;0;212;0;0;1;1;0;0
101;0;188;0;0;1;1;0;1
73;0;198;0;0;1;1;0;0
73;0;184;1;0;1;1;0;1
73;0;213;0;0;1;1;0;0
73;0;184;1;0;1;1;0;0
73;0;193;1;0;1;1;0;0
34;0;193;0;0;1;1;0;0
96;0;182;1;0;1;1;0;0
96;0;194;0;0;1;1;1;0
96;0;213;0;0;1;1;0;0
96;0;194;1;0;1;1;0;0
96;0;186;0;0;1;1;0;0
96;0;196;0;0;1;1;0;0
43;0;214;0;0;0;0;0;0
101;0;195;1;0;1;1;0;1
101;0;191;0;0;1;1;0;0
43;0;256;0;0;1;1;0;1
43;0;177;0;0;1;1;0;0
43;0;174;0;0;1;1;0;0
43;0;187;1;0;1;1;0;0
43;0;211;1;0;1;1;1;1
43;0;190;0;0;1;1;0;0
43;0;190;1;0;1;1;1;0
269;0;188;0;0;1;1;0;0
269;0;183;0;0;1;1;0;1
269;0;188;0;0;1;1;0;0
556;1;189;0;0;1;1;0;0
556;1;180;1;0;0;0;0;0
86;0;184;1;0;1;1;0;0
86;0;216;1;0;1;1;0;0
86;0;200;1;0;0;0;0;0
31;1;202;0;0;0;1;0;0
36;0;185;0;0;0;0;0;0
36;0;227;1;0;0;0;1;0
72;0;269;1;0;1;1;1;0
93;0;216;0;0;0;0;0;0
556;1;199;1;0;0;0;0;0
93;0;182;0;0;1;1;0;0
93;0;208;0;0;0;0;0;0
40;1;192;0;0;1;1;0;0
43;0;229;1;0;0;0;1;0
101;0;196;0;0;0;0;0;1
101;0;182;1;0;1;1;0;0
101;0;203;1;0;1;1;0;0
101;0;196;1;0;1;1;0;0
101;0;187;1;0;1;1;0;0
101;0;193;0;0;1;1;0;0
101;0;182;0;0;0;0;0;0
72;0;217;1;0;1;1;0;0
29;0;178;0;0;0;1;0;0
29;0;191;1;1;1;1;0;0
29;0;207;0;1;0;1;0;0
29;0;177;0;0;1;1;0;0
63;1;190;1;0;0;0;0;0
63;1;241;0;0;0;0;0;0
36;0;205;1;0;0;0;0;0
36;0;211;0;0;0;1;1;1
36;0;188;0;0;0;0;1;0
72;0;233;1;0;1;1;0;0
72;0;213;1;0;1;1;1;1
36;0;178;0;0;1;1;1;0
36;0;190;1;0;1;1;0;1
36;0;184;1;0;1;1;0;0
36;0;186;1;0;0;1;0;0
36;0;181;0;0;1;1;0;0
36;0;186;0;0;1;1;0;0
73;0;207;0;0;1;1;0;0
73;0;214;0;0;1;1;0;0
43;0;201;0;0;1;1;0;1
72;0;184;0;0;1;1;0;0
62;1;192;0;0;0;0;0;0
62;1;233;1;0;0;0;1;0
62;1;225;0;0;1;1;0;0
62;1;194;0;0;1;1;1;0
25;0;188;0;0;0;0;0;0
29;0;244;0;0;0;1;0;0
248;0;205;0;0;1;1;1;0
248;0;181;0;0;1;1;0;0
248;0;211;1;0;1;1;0;0
248;0;227;1;0;1;1;0;0
269;0;182;0;1;1;1;0;0
269;0;193;0;0;1;1;0;0
333;1;198;0;0;0;0;1;0
36;0;211;1;0;1;1;0;0
36;0;173;0;0;1;1;0;0
44;1;192;1;0;1;1;0;0
44;1;172;1;0;1;1;0;0
72;0;289;1;0;1;1;1;0
72;0;421;0;0;1;1;0;0
43;0;183;0;0;1;1;0;0
49;0;186;1;0;1;1;0;1
49;0;185;0;0;1;1;0;0
49;0;202;0;0;1;1;0;1
73;0;208;1;0;1;1;0;0
49;0;178;1;0;1;1;0;0
73;0;220;0;0;1;1;0;0
62;1;276;1;0;1;1;1;0
25;0;192;1;0;0;0;0;0
62;1;238;0;0;1;1;0;0
62;1;261;0;0;1;1;1;0
25;0;176;0;0;0;0;0;0
25;0;181;0;0;0;0;0;0
25;0;169;0;0;0;0;0;0
73;1;182;1;0;0;0;0;0
73;1;200;1;0;0;0;0;0
62;1;199;0;0;1;1;0;1
73;1;181;0;0;0;0;0;0
27;1;213;0;0;0;1;0;1
27;1;189;0;0;1;1;0;0
44;1;198;0;0;0;0;0;0
44;1;198;1;0;0;0;1;1
44;1;165;0;0;1;1;0;1
333;1;216;0;0;0;0;0;0
333;1;216;0;0;0;0;0;0
333;1;205;0;0;0;0;0;0
333;1;181;0;1;0;0;0;0
51;0;171;0;0;1;1;0;0
51;0;183;0;0;1;1;0;0
51;0;190;0;0;1;1;0;0
51;0;179;0;0;1;1;0;0
18;0;192;1;0;1;1;0;0
18;0;214;1;0;1;1;0;0
20;0;180;0;0;0;1;0;0
73;0;324;0;0;1;1;1;0
130;0;179;0;0;0;0;0;0
130;0;182;0;0;0;0;0;0
556;1;190;0;0;0;0;0;1
556;1;202;1;0;1;1;0;1
62;1;191;0;0;0;0;0;0
44;1;174;1;0;1;1;0;0
62;1;232;0;0;0;0;0;0
44;1;181;0;0;1;1;0;0
44;1;225;1;0;1;1;1;0
27;1;181;0;0;1;1;0;1
94;0;204;1;0;1;1;0;0
51;0;190;1;0;1;1;0;0
94;0;200;0;0;1;1;0;0
94;0;190;0;0;0;0;0;0
94;0;190;0;0;0;0;0;0
94;0;189;0;0;0;0;0;0
11;1;232;1;0;1;1;1;0
76;1;457;0;0;0;0;0;0
76;1;191;1;0;0;0;0;0
20;0;184;0;0;1;1;0;0
76;1;192;0;0;0;0;0;0
556;1;217;0;0;1;1;1;0
556;1;204;1;0;1;1;0;0
556;1;225;0;0;1;1;0;0
556;1;192;0;0;1;1;0;0
556;1;183;0;0;0;0;0;0
556;1;221;1;0;0;0;1;1
556;1;221;1;0;0;0;0;0
130;0;210;0;0;0;0;0;0
44;1;176;1;0;1;1;0;0
44;1;182;1;0;1;1;1;0
27;1;180;1;0;0;0;0;0
72;0;187;0;0;1;1;1;0
94;0;178;1;0;1;1;0;0
34;0;194;0;0;1;1;0;0
34;0;206;1;0;0;1;0;0
172;0;179;0;0;0;1;0;1
172;0;192;0;0;0;0;0;0
172;0;273;0;0;0;0;0;1
172;0;214;1;0;0;0;0;0
172;0;190;1;0;0;0;0;1
172;0;204;0;0;0;0;1;1
67;0;209;0;0;1;1;0;0
67;0;202;1;0;1;1;0;0
33;1;173;1;0;0;0;0;0
33;1;200;0;0;1;1;0;0
27;1;227;1;0;0;0;1;0
130;0;203;1;0;0;0;0;0
130;0;246;1;0;0;0;0;0
556;1;181;0;0;0;0;0;0
556;1;171;0;0;0;0;0;0
556;1;187;0;0;0;0;0;0
556;1;189;1;0;1;1;1;0
556;1;206;0;0;0;0;0;0
556;1;171;0;0;0;0;0;0
556;1;198;0;0;1;1;0;0
556;1;207;0;0;0;0;0;0
76;1;182;0;0;0;0;0;0
76;1;190;0;0;0;0;0;0
44;1;186;1;0;0;1;0;0
44;1;180;0;0;0;0;0;0
44;1;180;1;0;1;1;0;0
44;1;211;1;0;0;0;1;0
44;1;195;0;0;1;1;0;0
76;1;201;1;0;0;1;0;0
76;1;185;0;0;0;0;0;0
76;1;193;1;0;1;1;0;0
76;1;182;0;0;0;0;0;0
183;1;186;0;0;0;0;0;0
183;1;187;0;0;0;0;0;0
183;1;183;0;0;0;0;0;0
34;0;194;0;0;1;1;0;0
34;0;198;0;0;1;1;0;0
34;0;190;0;0;1;1;0;0
23;0;207;1;0;1;1;0;0
34;0;208;1;0;1;1;1;0
23;0;189;1;0;1;1;0;0
23;0;210;0;0;1;1;0;0
27;1;203;1;0;0;0;0;0
33;1;170;1;0;0;0;0;0
27;1;206;0;0;0;1;0;0
27;1;231;0;0;0;0;1;1
27;1;194;0;0;0;0;1;0
31;0;203;1;0;0;0;0;0
31;0;192;1;0;1;1;0;0
31;0;191;1;0;0;0;0;0
556;1;234;0;0;1;1;1;0
556;1;182;0;0;0;0;0;0
556;1;189;0;0;1;1;0;0
556;1;191;0;0;0;0;0;0
556;1;216;1;0;1;1;0;0
556;1;218;0;0;1;1;1;0
556;1;217;0;0;1;1;1;0
44;1;176;1;0;1;1;0;0
94;0;187;1;0;1;1;0;0
44;1;169;0;0;1;1;0;0
44;1;186;1;0;0;0;0;0
44;1;197;0;0;0;1;0;0
44;1;180;0;0;0;0;0;0
44;1;198;1;0;1;1;0;0
44;1;190;1;0;1;1;0;0
44;1;237;1;0;0;0;0;0
44;1;214;0;0;0;1;0;1
23;0;182;0;0;0;1;0;1
23;0;221;1;0;1;1;0;0
556;1;181;0;0;1;1;0;0
556;1;189;0;0;1;1;0;0
556;1;177;0;0;0;0;0;1
556;1;203;0;0;0;0;0;0
556;1;193;0;0;0;0;0;1
556;1;187;1;0;0;1;0;0
556;1;192;1;0;0;0;0;0
31;0;214;0;0;0;0;0;0
31;0;213;1;0;0;0;1;0
454;0;204;1;0;0;0;1;0
31;0;216;1;0;0;0;1;0
454;0;217;1;0;0;0;0;0
31;0;197;0;0;0;0;0;0
454;0;205;1;0;0;0;0;0
31;0;189;1;0;0;0;0;0
101;0;211;0;0;1;1;0;0
63;1;207;1;0;0;0;0;0
101;0;184;1;0;0;0;0;0
101;0;198;0;0;1;1;0;0
101;0;207;1;0;1;1;0;1
556;1;190;0;0;0;0;0;0
44;1;181;0;0;0;1;0;0
44;1;182;0;0;1;1;0;0
44;1;192;1;0;1;1;0;0
44;1;203;0;0;1;1;0;0
26;1;198;0;0;0;0;0;0
26;1;204;1;0;1;1;0;0
26;1;187;1;0;0;0;0;1
26;1;187;1;0;0;0;0;1
26;1;185;1;0;0;1;0;0
556;1;212;0;0;0;0;1;0
73;0;205;1;0;1;1;0;0
73;0;189;0;0;1;1;0;0
73;0;204;1;0;1;1;0;0
73;0;202;0;0;1;1;0;0
73;0;214;0;0;0;0;0;0
73;0;220;0;0;1;1;0;0
73;0;203;0;0;1;1;0;0
556;1;198;0;0;0;0;1;0
556;1;184;0;0;0;0;0;0
556;1;205;0;0;0;0;0;1
556;1;190;1;0;0;0;0;0
454;0;277;1;0;0;0;0;0
567;0;206;0;0;0;0;0;0
567;0;207;0;0;0;0;0;0
83;0;225;0;0;1;1;1;0
83;0;209;1;0;1;1;0;0
83;0;202;1;0;1;1;0;0
57;0;194;0;0;1;1;0;0
57;0;181;0;0;1;1;0;1
18;0;207;0;0;0;0;1;0
18;0;182;0;0;1;0;0;0
29;0;191;0;0;0;0;1;0
45;0;184;0;0;0;1;0;0
45;0;187;1;0;0;1;0;1
117;0;188;0;0;0;0;0;0
117;0;202;0;0;1;1;0;0
117;0;194;1;0;1;1;1;0
117;0;189;1;0;0;0;0;0
117;0;221;1;0;1;1;0;0
49;0;179;0;0;1;1;0;0
49;0;185;1;0;1;1;0;0
49;0;177;0;0;1;1;0;0
43;0;190;1;0;1;1;0;0
57;0;196;0;0;1;1;0;0
57;0;192;0;0;1;1;0;0
57;0;187;0;0;1;1;0;0
58;0;183;0;0;1;1;0;1
57;0;189;0;0;0;0;0;0
57;0;213;1;0;1;1;0;1
57;0;181;0;0;1;1;0;0
58;0;197;0;0;1;1;0;0
36;0;180;0;0;0;0;0;0
94;0;149;1;0;1;1;0;0
94;0;153;1;0;1;1;0;0
94;0;141;1;0;1;1;0;0
94;0;153;0;0;1;1;0;0
94;0;144;0;0;1;1;0;0
94;0;196;0;0;1;1;0;0
98;0;187;1;0;0;0;0;0
20;0;264;0;0;0;0;0;0
20;0;229;0;0;0;0;0;0
20;0;216;1;0;0;0;0;0
61;0;190;1;0;0;0;0;0
61;0;247;0;0;0;0;0;0
61;0;226;1;0;0;0;1;0
96;0;196;0;0;1;1;0;0
96;0;207;0;0;1;1;0;0
556;1;203;0;0;0;0;0;0
556;1;195;1;0;0;1;0;0
556;1;184;0;0;0;0;0;1
556;1;205;0;0;0;0;0;0
556;1;172;0;0;0;1;0;0
96;0;198;0;0;1;1;1;1
96;0;195;0;0;1;1;0;1
96;0;213;0;0;1;1;1;0
58;0;203;1;0;1;1;0;0
60;0;208;0;0;1;1;0;0
58;0;188;0;0;1;1;0;0
58;0;252;1;0;1;1;1;0
109;0;208;0;0;0;1;0;0
60;0;203;1;0;0;0;0;0
83;0;215;0;0;1;1;0;0
94;0;194;0;0;1;1;0;1
94;0;190;0;0;1;1;0;0
94;0;201;0;0;1;1;0;0
94;0;189;1;0;1;1;0;0
35;0;212;0;0;0;0;0;0
35;0;190;0;0;0;0;0;0
61;0;225;1;0;1;1;0;0
61;0;189;0;0;1;1;0;0
61;0;189;1;0;1;1;0;0
41;1;187;0;0;1;1;0;0
96;0;193;0;0;1;1;0;0
556;1;202;0;0;0;0;0;1
556;1;192;0;0;1;1;0;0
556;1;185;0;0;1;1;0;0
43;0;193;1;0;1;1;0;0
205;1;190;0;0;0;1;0;0
83;0;183;0;0;1;1;0;0
59;1;192;0;0;0;0;0;0
59;1;175;1;0;0;0;0;0
59;1;175;0;0;0;0;0;1
59;1;183;0;0;0;0;0;0
94;0;225;1;0;0;1;0;0
94;0;191;0;0;1;1;0;0
94;0;311;1;0;1;1;0;0
36;0;192;1;0;1;1;0;0
36;0;191;0;0;0;0;1;0
36;0;176;0;0;0;1;0;0
36;0;186;1;0;0;0;0;1
41;1;196;1;0;1;1;0;0
41;1;184;0;0;1;1;0;0
41;1;204;1;0;1;1;0;0
41;1;193;0;0;1;1;0;0
41;1;183;1;0;1;1;0;0
80;1;215;1;0;1;1;0;1
205;1;255;1;0;0;1;0;0
556;1;190;0;0;1;1;0;0
556;1;182;0;0;1;1;0;0
205;1;191;1;0;0;0;0;0
205;1;206;0;0;0;0;0;0
205;1;255;0;0;0;0;1;0
205;1;181;1;0;0;0;0;0
284;1;209;0;0;0;0;1;0
268;0;182;0;0;0;0;0;1
1076;0;199;1;0;1;1;0;0
268;0;201;1;0;0;0;0;0
83;0;185;0;0;1;1;0;0
575;0;183;0;0;0;0;0;0
575;0;207;1;0;1;1;0;0
72;0;223;0;0;0;0;0;0
72;0;240;1;0;0;0;0;0
575;0;197;0;0;1;1;0;1
72;0;212;1;0;0;0;0;0
72;0;190;0;0;0;1;0;0
575;0;182;0;0;1;1;1;0
72;0;178;0;0;0;0;0;0
94;0;225;0;0;1;1;1;0
76;1;198;0;0;0;0;1;0
94;0;232;1;0;1;1;0;0
94;0;189;0;0;1;1;1;0
94;0;202;0;0;1;1;0;0
76;1;192;0;0;0;1;0;1
94;0;229;1;0;0;1;1;0
80;1;199;1;0;1;1;0;0
80;1;192;1;0;1;1;0;0
48;0;203;1;0;0;0;0;0
48;0;178;1;0;0;0;0;0
48;0;180;0;0;0;0;0;0
48;0;215;0;0;0;0;0;0
575;0;181;0;0;0;0;0;0
33;0;188;1;0;0;1;0;0
33;0;207;0;0;0;0;1;0
44;0;181;0;0;1;0;0;0
44;0;171;0;0;1;1;0;0
575;0;208;0;0;0;0;0;1
575;0;184;0;0;0;0;1;0
44;0;216;1;0;1;1;0;0
76;1;194;0;0;0;0;0;0
94;0;185;0;0;1;1;1;0
94;0;184;0;0;1;1;0;0
94;0;177;0;0;1;1;0;0
94;0;183;1;0;1;1;0;0
94;0;190;0;0;0;1;0;0
94;0;188;0;0;1;1;0;1
26;1;202;0;0;0;0;0;0
245;1;194;1;0;0;0;1;0
245;1;186;1;0;0;0;0;1
87;0;189;1;0;1;1;0;0
87;0;213;0;0;1;1;1;0
87;0;181;0;0;1;1;0;0
87;0;208;0;0;1;1;1;0
87;0;186;0;0;1;1;0;0
87;0;184;0;0;0;1;0;1
87;0;198;0;0;1;1;0;1
87;0;176;0;0;1;1;0;1
87;0;191;0;0;1;1;0;1
87;0;298;1;0;1;1;1;0
87;0;210;1;0;1;1;1;0
48;0;250;1;0;0;0;0;1
48;0;188;0;0;0;1;0;0
48;0;189;1;0;0;0;0;0
14;0;181;1;0;1;1;0;0
14;0;175;1;0;1;1;0;0
86;0;215;1;0;1;1;0;0
14;0;197;1;0;0;0;0;0
48;0;215;1;0;0;0;0;1
86;0;175;0;0;0;0;0;0
62;1;203;0;0;0;1;0;0
44;0;199;0;0;0;0;0;0
41;1;202;0;0;1;1;0;1
50;0;204;1;0;1;1;0;0
50;0;199;1;0;1;1;0;0
50;0;177;0;0;1;1;0;0
245;1;190;1;0;0;0;0;0
26;0;187;0;0;1;1;0;0
26;0;204;0;0;1;1;0;0
375;0;175;0;0;1;1;0;1
375;0;182;0;1;1;0;0;0
375;0;204;0;0;1;1;0;0
375;0;191;0;1;1;1;0;0
375;0;212;0;0;1;1;0;0
375;0;200;0;0;1;1;0;0
375;0;161;0;0;1;1;1;0
18;0;187;1;0;0;0;0;0
87;0;256;0;0;0;0;1;0
87;0;198;1;0;1;1;0;0
48;0;178;0;0;0;0;0;1
48;0;181;1;0;0;0;0;1
32;0;223;0;0;1;1;1;0
32;0;218;1;0;0;0;0;0
32;0;192;0;0;0;0;0;0
32;0;194;0;0;0;0;0;1
32;0;187;0;0;0;0;1;0
62;1;249;1;0;0;0;1;0
62;1;235;1;0;1;1;1;0
41;1;225;1;0;1;1;0;0
41;1;211;0;0;1;1;0;0
83;0;200;0;0;1;1;0;1
68;1;198;0;0;0;0;0;0
68;1;193;0;0;0;0;0;0
18;0;204;0;0;0;0;0;0
375;0;221;1;0;1;1;1;0
90;0;207;1;0;1;1;0;0
90;0;189;0;0;1;1;0;0
90;0;308;0;0;1;1;1;0
90;0;210;0;0;1;1;0;0
90;0;199;0;0;1;1;1;0
90;0;201;1;0;1;1;0;0
47;1;173;0;0;0;0;0;0
47;1;196;1;0;0;0;0;1
47;1;209;0;0;0;1;0;0
43;0;197;0;0;1;1;0;0
43;0;190;1;0;1;1;0;0
289;0;263;0;0;0;1;0;0
289;0;180;0;0;0;0;0;0
289;0;206;0;0;0;0;0;0
289;0;182;1;0;0;1;0;0
289;0;195;1;0;0;0;0;0
289;0;192;0;0;0;0;0;1
62;1;200;1;0;1;1;0;0
62;1;212;1;0;0;1;0;0
62;1;174;0;0;0;0;0;0
94;0;157;0;0;1;1;0;0
94;0;163;1;0;0;1;0;1
72;0;255;0;0;1;1;1;0
72;0;192;0;0;1;1;0;0
83;0;208;1;0;1;1;0;1
41;1;221;1;0;1;1;0;0
41;1;196;0;0;1;1;0;0
58;0;187;0;0;0;0;0;0
58;0;216;1;0;0;0;1;0
24;0;407;1;0;1;0;1;0
26;1;189;1;0;1;1;0;0
26;1;233;1;0;1;1;1;0
26;1;190;0;0;1;1;1;0
26;1;203;1;0;1;1;1;0
26;1;205;1;0;1;1;0;0
90;0;219;0;0;0;0;0;1
90;0;194;0;0;0;0;0;0
90;0;185;0;0;1;1;0;1
90;0;184;0;0;0;0;0;1
90;0;189;1;0;0;0;0;0
107;0;200;0;0;1;1;0;0
107;0;204;1;0;1;1;0;0
107;0;178;0;0;1;1;0;0
107;0;205;0;0;1;1;1;0
90;0;190;0;0;0;0;1;0
90;0;190;1;0;1;1;0;0
87;0;220;0;0;1;1;1;0
43;0;200;0;0;1;1;0;0
87;0;180;0;0;1;1;0;0
87;0;196;0;0;1;1;0;0
87;0;187;0;0;1;1;1;0
87;0;183;0;0;1;1;0;0
87;0;192;1;0;1;1;1;0
87;0;184;0;0;1;1;0;0
36;0;186;1;0;1;1;0;0
94;0;172;1;0;1;0;0;1
94;0;182;0;0;1;0;0;0
94;0;201;1;0;1;0;0;0
94;0;182;0;0;1;0;0;1
94;0;182;1;0;0;1;0;0
26;1;183;1;0;0;1;0;0
80;1;206;0;0;1;1;0;0
177;1;184;0;0;0;0;0;0
107;0;193;0;0;1;1;0;1
107;0;217;0;0;1;1;0;0
107;0;198;0;0;1;1;0;0
107;0;186;1;0;1;1;0;1
107;0;218;1;0;1;1;0;0
107;0;232;1;0;1;1;0;0
107;0;193;0;0;1;1;0;0
15;0;242;1;0;1;1;1;0
48;0;228;1;0;0;1;0;0
86;0;189;1;0;1;1;0;0
86;0;187;0;0;1;1;0;0
86;0;219;0;0;1;1;0;1
87;0;203;1;0;1;1;0;0
48;0;243;1;0;0;1;1;0
36;0;354;0;0;0;1;0;1
36;0;184;0;0;0;0;0;0
94;0;150;1;0;1;1;1;0
94;0;142;1;0;1;1;0;0
94;0;135;0;0;0;1;0;1
94;0;149;0;0;0;0;0;0
76;1;213;1;0;0;0;0;0
76;1;193;0;0;1;1;0;1
76;1;184;0;0;1;1;0;0
76;1;192;0;0;0;0;0;0
76;1;191;1;0;1;1;0;0
27;0;191;1;0;1;1;0;0
76;1;231;0;0;0;0;0;0
76;1;195;1;0;0;1;1;0
80;1;199;1;0;1;1;0;0
80;1;193;1;0;1;1;0;0
177;1;215;1;0;0;0;1;0
177;1;196;1;0;0;0;0;0
177;1;189;0;0;0;1;0;1
30;0;187;1;0;0;0;0;0
30;0;202;1;0;0;0;0;0
30;0;206;1;0;0;0;0;0
15;0;198;1;0;1;1;0;1
107;0;210;1;0;1;1;0;0
107;0;237;0;0;1;1;0;0
107;0;230;0;0;1;1;0;0
15;0;199;0;0;0;0;0;0
57;0;186;0;0;1;1;0;0
60;0;176;0;0;0;1;0;0
57;0;206;1;0;1;1;0;1
86;0;182;0;0;1;1;0;0
45;0;225;1;0;1;1;0;0
45;0;216;1;0;1;1;0;0
45;0;190;1;0;1;1;0;0
45;0;220;1;0;1;1;1;0
45;0;226;0;0;1;1;0;0
45;0;210;0;0;1;1;0;0
45;0;248;1;0;1;1;1;0
45;0;183;1;0;1;1;0;0
45;0;189;0;0;1;1;0;1
26;0;217;0;0;0;0;0;0
26;0;320;1;0;1;0;1;0
76;1;185;0;0;0;0;0;0
76;1;251;0;0;0;0;1;1
13;0;193;0;0;0;0;0;0
27;0;490;0;0;0;1;0;0
13;0;188;0;0;0;1;0;0
27;0;264;0;0;0;1;0;0
27;0;211;0;0;0;1;0;0
27;0;225;1;0;0;1;0;0
60;0;188;0;0;0;0;0;0
57;0;191;0;0;0;0;0;0
57;0;181;0;0;1;1;0;0
117;0;269;0;0;1;1;0;0
117;0;222;0;0;1;1;0;0
117;0;245;0;0;0;0;0;0
117;0;214;0;0;0;1;0;0
